transaction_id,employee_id,department,role,transaction_date,base_amount,overtime_hours,overtime_amount,total_amount,approver_id,processed_timestamp
TXN00004001,EMP0001,Operations,Operations Analyst,2023-08-24,5509.53,0.5,24.49,5534.03,MGR019,2023-08-24 14:00:00
TXN00004002,EMP0002,Operations,Operations Lead,2023-08-24,9841.05,8.8,750.02,10591.07,MGR019,2023-08-24 12:00:00
TXN00004003,EMP0003,Sales,Senior Sales,2023-08-24,6221.04,0.8,44.31,6265.35,MGR009,2023-08-24 16:00:00
TXN00004004,EMP0004,Operations,Operations Manager,2023-08-24,9555.93,0.0,0.0,9555.93,MGR019,2023-08-24 12:00:00
TXN00004005,EMP0005,Engineering,Engineering Manager,2023-08-24,11100.7,0.0,0.0,11100.7,MGR013,2023-08-24 10:00:00
TXN00004006,EMP0006,Engineering,Junior Dev,2023-08-24,4351.95,0.0,0.0,4351.95,MGR013,2023-08-24 10:00:00
TXN00004007,EMP0007,Sales,Sales Rep,2023-08-24,4859.16,2.9,122.56,4981.72,MGR009,2023-08-24 17:00:00
TXN00004008,EMP0008,Sales,Regional Director,2023-08-24,11731.85,0.6,62.97,11794.81,MGR009,2023-08-24 12:00:00
TXN00004009,EMP0009,Finance,Finance Manager,2023-08-24,9764.7,0.0,0.0,9764.7,MGR017,2023-08-24 08:00:00
TXN00004010,EMP0010,Sales,Regional Director,2023-08-24,12894.02,0.0,0.0,12894.02,MGR009,2023-08-24 13:00:00
TXN00004011,EMP0011,Marketing,Marketing Coord,2023-08-24,4135.09,1.4,50.77,4185.86,MGR019,2023-08-24 15:00:00
TXN00004012,EMP0012,Marketing,Marketing Coord,2023-08-24,3799.77,0.0,0.02,3799.79,MGR019,2023-08-24 10:00:00
TXN00004013,EMP0013,Finance,Analyst,2023-08-24,5381.41,0.7,32.62,5414.03,MGR017,2023-08-24 08:00:00
TXN00004014,EMP0014,Marketing,Marketing Manager,2023-08-24,12924.629848406104,0.0,0.0,12924.629848406104,MGR019,2023-08-24 10:00:00
TXN00004015,EMP0015,Engineering,Engineering Manager,2023-08-24,10337.47,0.0,0.0,10337.47,MGR013,2023-08-24 13:00:00
TXN00004016,EMP0016,Engineering,Engineering Manager,2023-08-24,10474.68,0.0,0.0,10474.68,MGR013,2023-08-24 17:00:00
TXN00004017,EMP0017,HR,HR Specialist,2023-08-24,5395.52,0.2,11.46,5406.97,MGR014,2023-08-24 08:00:00
TXN00004018,EMP0018,HR,HR Specialist,2023-08-24,6806.67,4.1,243.32,7049.99,MGR014,2023-08-24 17:00:00
TXN00004019,EMP0019,Sales,Sales Rep,2023-08-24,4156.24,5.1,183.13,4339.37,MGR009,2023-08-24 12:00:00
TXN00004020,EMP0020,Operations,Operations Analyst,2023-08-24,5491.77,0.0,0.0,5491.77,MGR019,2023-08-24 15:00:00
TXN00004021,EMP0021,Engineering,Senior Dev,2023-08-24,6337.25,0.0,0.0,6337.25,MGR013,2023-08-24 17:00:00
TXN00004022,EMP0022,Finance,Finance Manager,2023-08-24,9664.68,0.0,0.0,9664.68,MGR017,2023-08-24 16:00:00
TXN00004023,EMP0023,Operations,Operations Lead,2023-08-24,8677.93,12.5,936.2,9614.13,MGR019,2023-08-24 13:00:00
TXN00004024,EMP0024,Marketing,Marketing Specialist,2023-08-24,5327.61,0.5,22.84,5350.46,MGR019,2023-08-24 09:00:00
TXN00004025,EMP0025,Operations,Operations Lead,2023-08-24,8975.51,1.0,77.94,9053.45,MGR019,2023-08-24 13:00:00
TXN00004026,EMP0026,Operations,Operations Manager,2023-08-24,12600.78,0.0,0.0,12600.78,MGR019,2023-08-24 16:00:00
TXN00004027,EMP0027,HR,HR Manager,2023-08-24,13014.25,0.0,0.0,13014.25,MGR014,2023-08-24 11:00:00
TXN00004028,EMP0028,HR,HR Manager,2023-08-24,11875.28,0.0,0.0,11875.28,MGR014,2023-08-24 10:00:00
TXN00004029,EMP0029,Sales,Regional Director,2023-08-24,11348.67,3.3,321.01,11669.67,MGR009,2023-08-24 16:00:00
TXN00004030,EMP0030,Marketing,Marketing Manager,2023-08-24,8684.42,0.0,0.0,8684.42,MGR019,2023-08-24 09:00:00
TXN00004031,EMP0031,HR,HR Coord,2023-08-24,3891.72,3.1,104.93,3996.65,MGR014,2023-08-24 16:00:00
TXN00004032,EMP0032,Marketing,Marketing Coord,2023-08-24,4484.93,8.1,314.12,4799.05,MGR019,2023-08-24 10:00:00
TXN00004033,EMP0033,Engineering,Tech Lead,2023-08-24,8587.39,0.0,0.0,8587.39,MGR013,2023-08-24 14:00:00
TXN00004034,EMP0034,Marketing,Marketing Coord,2023-08-24,3850.71,3.9,130.72,3981.43,MGR019,2023-08-24 16:00:00
TXN00004035,EMP0035,HR,HR Manager,2023-08-24,9869.11,0.0,0.0,9869.11,MGR014,2023-08-24 16:00:00
TXN00004036,EMP0036,Sales,Regional Director,2023-08-24,14237.79,6.3,778.38,15016.17,MGR009,2023-08-24 14:00:00
TXN00004037,EMP0037,Operations,Operations Lead,2023-08-24,8275.66,8.0,570.94,8846.6,MGR019,2023-08-24 09:00:00
TXN00004038,EMP0038,Marketing,Marketing Coord,2023-08-24,4547.26,2.0,79.59,4626.85,MGR019,2023-08-24 13:00:00
TXN00004039,EMP0039,Operations,Operations Manager,2023-08-24,10954.57,0.0,0.0,10954.57,MGR019,2023-08-24 11:00:00
TXN00004040,EMP0040,Marketing,Marketing Manager,2023-08-24,9598.62,0.0,0.0,9598.62,MGR019,2023-08-24 11:00:00
TXN00004041,EMP0041,Finance,Controller,2023-08-24,13631.32,0.0,0.0,13631.32,MGR017,2023-08-24 13:00:00
TXN00004042,EMP0042,Sales,Senior Sales,2023-08-24,6548.4,0.0,0.0,6548.4,MGR009,2023-08-24 13:00:00
TXN00004043,EMP0043,Finance,Analyst,2023-08-24,4795.53,0.0,0.0,4795.53,MGR017,2023-08-24 13:00:00
TXN00004044,EMP0044,Engineering,Senior Dev,2023-08-24,7801.12,3.4,228.94,8030.05,MGR013,2023-08-24 12:00:00
TXN00004045,EMP0045,Sales,Regional Director,2023-08-24,15087.19,0.0,0.0,15087.19,MGR009,2023-08-24 11:00:00
TXN00004046,EMP0046,Engineering,Engineering Manager,2023-08-24,9386.42,0.0,0.0,9386.42,MGR013,2023-08-24 17:00:00
TXN00004047,EMP0047,HR,HR Specialist,2023-08-24,6140.56,2.1,109.73,6250.28,MGR014,2023-08-24 16:00:00
TXN00004048,EMP0048,Marketing,Marketing Manager,2023-08-24,11348.61,0.0,0.0,11348.61,MGR019,2023-08-24 15:00:00
TXN00004049,EMP0049,Operations,Operations Manager,2023-08-24,10413.0,0.0,0.0,10413.0,MGR019,2023-08-24 16:00:00
TXN00004050,EMP0050,Operations,Operations Manager,2023-08-24,8475.73,0.0,0.0,8475.73,MGR019,2023-08-24 08:00:00
TXN00004051,EMP0051,Operations,Operations Lead,2023-08-24,8038.62,0.6,42.08,8080.71,MGR019,2023-08-24 09:00:00
TXN00004052,EMP0052,Marketing,Marketing Specialist,2023-08-24,5324.96,3.0,140.24,5465.21,MGR019,2023-08-24 13:00:00
TXN00004053,EMP0053,Finance,Analyst,2023-08-24,5776.99,4.0,201.05,5978.04,MGR017,2023-08-24 15:00:00
TXN00004054,EMP0054,Operations,Operations Lead,2023-08-24,9246.61,4.3,347.75,9594.36,MGR019,2023-08-24 11:00:00
TXN00004055,EMP0055,Sales,Sales Rep,2023-08-24,4055.4,2.0,69.7,4125.09,MGR009,2023-08-24 17:00:00
TXN00004056,EMP0056,Marketing,Marketing Manager,2023-08-24,9397.26,0.0,0.0,9397.26,MGR019,2023-08-24 17:00:00
TXN00004057,EMP0057,HR,HR Coord,2023-08-24,4940.74,2.9,123.63,5064.38,MGR014,2023-08-24 11:00:00
TXN00004058,EMP0058,Marketing,Marketing Coord,2023-08-24,4632.85,0.3,10.79,4643.64,MGR019,2023-08-24 08:00:00
TXN00004059,EMP0059,HR,HR Coord,2023-08-24,4391.67,7.7,292.66,4684.33,MGR014,2023-08-24 13:00:00
TXN00004060,EMP0060,Marketing,Marketing Specialist,2023-08-24,6353.27,0.4,22.42,6375.69,MGR019,2023-08-24 14:00:00
TXN00004061,EMP0061,Engineering,Tech Lead,2023-08-24,10811.75,0.0,0.0,10811.75,MGR013,2023-08-24 09:00:00
TXN00004062,EMP0062,Sales,Sales Rep,2023-08-24,4176.52,2.7,97.33,4273.85,MGR009,2023-08-24 14:00:00
TXN00004063,EMP0063,HR,HR Coord,2023-08-24,3739.19,0.0,0.0,3739.19,MGR014,2023-08-24 12:00:00
TXN00004064,EMP0064,Operations,Operations Lead,2023-08-24,10674.03,0.8,74.83,10748.86,MGR019,2023-08-24 16:00:00
TXN00004065,EMP0065,HR,HR Coord,2023-08-24,3485.37,0.0,0.0,3485.37,MGR014,2023-08-24 12:00:00
TXN00004066,EMP0066,Operations,Operations Lead,2023-08-24,8672.28,0.7,50.63,8722.91,MGR019,2023-08-24 08:00:00
TXN00004067,EMP0067,Sales,Sales Manager,2023-08-24,8948.71,0.0,0.0,8948.71,MGR009,2023-08-24 16:00:00
TXN00004068,EMP0068,HR,HR Specialist,2023-08-24,6299.01,0.9,49.61,6348.63,MGR014,2023-08-24 13:00:00
TXN00004069,EMP0069,HR,HR Manager,2023-08-24,10795.65,0.0,0.0,10795.65,MGR014,2023-08-24 16:00:00
TXN00004070,EMP0070,Sales,Sales Manager,2023-08-24,10977.25,0.0,0.0,10977.25,MGR009,2023-08-24 16:00:00
TXN00004071,EMP0071,Operations,Operations Manager,2023-08-24,11742.36,0.0,0.0,11742.36,MGR019,2023-08-24 15:00:00
TXN00004072,EMP0072,Finance,Controller,2023-08-24,11907.85,0.0,0.0,11907.85,MGR017,2023-08-24 15:00:00
TXN00004073,EMP0073,Sales,Senior Sales,2023-08-24,6441.24,0.0,0.0,6441.24,MGR009,2023-08-24 08:00:00
TXN00004074,EMP0074,Marketing,Marketing Coord,2023-08-24,4266.93,0.6,23.52,4290.45,MGR019,2023-08-24 12:00:00
TXN00004075,EMP0075,HR,HR Coord,2023-08-24,3464.27,7.2,214.67,3678.94,MGR014,2023-08-24 11:00:00
TXN00004076,EMP0076,Sales,Sales Rep,2023-08-24,4965.61,0.0,0.0,4965.61,MGR009,2023-08-24 13:00:00
TXN00004077,EMP0077,Operations,Operations Manager,2023-08-24,9171.93,0.0,0.0,9171.93,MGR019,2023-08-24 16:00:00
TXN00004078,EMP0078,Sales,Sales Rep,2023-08-24,5064.91,7.1,312.97,5377.88,MGR009,2023-08-24 09:00:00
TXN00004079,EMP0079,Marketing,Marketing Coord,2023-08-24,4532.56,2.3,89.86,4622.42,MGR019,2023-08-24 09:00:00
TXN00004080,EMP0080,Sales,Sales Manager,2023-08-24,9838.75,0.0,0.0,9838.75,MGR009,2023-08-24 10:00:00
TXN00004081,EMP0081,Finance,Senior Analyst,2023-08-24,6995.72,2.0,119.46,7115.18,MGR017,2023-08-24 16:00:00
TXN00004082,EMP0082,Sales,Regional Director,2023-08-24,14093.38,1.0,119.25,14212.63,MGR009,2023-08-24 16:00:00
TXN00004083,EMP0083,Finance,Controller,2023-08-24,11415.72,0.0,0.0,11415.72,MGR017,2023-08-24 08:00:00
TXN00004084,EMP0084,Engineering,Junior Dev,2023-08-24,4337.7,8.7,326.88,4664.58,MGR013,2023-08-24 09:00:00
TXN00004085,EMP0085,Finance,Finance Manager,2023-08-24,8923.43,0.0,0.0,8923.43,MGR017,2023-08-24 11:00:00
TXN00004086,EMP0086,Finance,Controller,2023-08-24,12270.85,0.0,0.0,12270.85,MGR017,2023-08-24 11:00:00
TXN00004087,EMP0087,Engineering,Junior Dev,2023-08-24,4674.43,0.5,21.47,4695.9,MGR013,2023-08-24 14:00:00
TXN00004088,EMP0088,Finance,Finance Manager,2023-08-24,10604.43,0.0,0.0,10604.43,MGR017,2023-08-24 09:00:00
TXN00004089,EMP0089,Sales,Senior Sales,2023-08-24,7486.15,0.0,0.0,7486.15,MGR009,2023-08-24 11:00:00
TXN00004090,EMP0090,HR,HR Specialist,2023-08-24,6199.09,3.3,177.97,6377.06,MGR014,2023-08-24 16:00:00
TXN00004091,EMP0091,Finance,Senior Analyst,2023-08-24,6591.18,8.7,498.74,7089.92,MGR017,2023-08-24 14:00:00
TXN00004092,EMP0092,Finance,Senior Analyst,2023-08-24,8736.74,4.5,338.01,9074.74,MGR017,2023-08-24 09:00:00
TXN00004093,EMP0093,Finance,Analyst,2023-08-24,4894.09,8.1,344.58,5238.66,MGR017,2023-08-24 10:00:00
TXN00004094,EMP0094,Operations,Operations Manager,2023-08-24,11594.89,0.0,0.0,11594.89,MGR019,2023-08-24 08:00:00
TXN00004095,EMP0095,Engineering,Senior Dev,2023-08-24,7052.01,0.0,0.0,7052.01,MGR013,2023-08-24 15:00:00
TXN00004096,EMP0096,Finance,Controller,2023-08-24,11717.78,0.0,0.0,11717.78,MGR017,2023-08-24 13:00:00
TXN00004097,EMP0097,Sales,Regional Director,2023-08-24,15462.52,1.8,234.94,15697.46,MGR009,2023-08-24 08:00:00
TXN00004098,EMP0098,Sales,Regional Director,2023-08-24,12561.59,4.4,479.25,13040.84,MGR009,2023-08-24 09:00:00
TXN00004099,EMP0099,Finance,Finance Manager,2023-08-24,12220.41,0.0,0.0,12220.41,MGR017,2023-08-24 09:00:00
TXN00004100,EMP0100,Marketing,Marketing Specialist,2023-08-24,6612.31,0.0,0.0,6612.31,MGR019,2023-08-24 08:00:00
TXN00004101,EMP0101,Operations,Operations Manager,2023-08-24,10528.67,0.0,0.0,10528.67,MGR019,2023-08-24 10:00:00
TXN00004102,EMP0102,Operations,Operations Lead,2023-08-24,8989.25,1.9,144.58,9133.84,MGR019,2023-08-24 12:00:00
TXN00004103,EMP0103,Sales,Sales Manager,2023-08-24,10360.5,0.0,0.0,10360.5,MGR009,2023-08-24 16:00:00
TXN00004104,EMP0104,Engineering,Junior Dev,2023-08-24,4175.23,0.0,0.0,4175.23,MGR013,2023-08-24 09:00:00
TXN00004105,EMP0105,Engineering,Junior Dev,2023-08-24,3797.97,3.0,97.83,3895.8,MGR013,2023-08-24 17:00:00
TXN00004106,EMP0106,Finance,Senior Analyst,2023-08-24,7469.34,3.7,240.79,7710.14,MGR017,2023-08-24 11:00:00
TXN00004107,EMP0107,HR,HR Coord,2023-08-24,4211.49,5.9,214.77,4426.26,MGR014,2023-08-24 12:00:00
TXN00004108,EMP0108,Engineering,Junior Dev,2023-08-24,5017.19,0.9,39.65,5056.83,MGR013,2023-08-24 14:00:00
TXN00004109,EMP0109,Sales,Regional Director,2023-08-24,13192.84,2.0,225.97,13418.8,MGR009,2023-08-24 14:00:00
TXN00004110,EMP0110,HR,HR Coord,2023-08-24,4615.95,0.0,0.0,4615.95,MGR014,2023-08-24 15:00:00
TXN00004111,EMP0111,HR,HR Coord,2023-08-24,4364.79,4.2,156.97,4521.76,MGR014,2023-08-24 14:00:00
TXN00004112,EMP0112,Engineering,Engineering Manager,2023-08-24,8883.38,0.0,0.0,8883.38,MGR013,2023-08-24 14:00:00
TXN00004113,EMP0113,HR,HR Manager,2023-08-24,9372.03,0.0,0.0,9372.03,MGR014,2023-08-24 13:00:00
TXN00004114,EMP0114,Marketing,Marketing Specialist,2023-08-24,6390.94,0.0,0.0,6390.94,MGR019,2023-08-24 08:00:00
TXN00004115,EMP0115,Operations,Operations Manager,2023-08-24,11983.42,0.0,0.0,11983.42,MGR019,2023-08-24 14:00:00
TXN00004116,EMP0116,Sales,Sales Manager,2023-08-24,11442.95,0.0,0.0,11442.95,MGR009,2023-08-24 09:00:00
TXN00004117,EMP0117,Sales,Sales Manager,2023-08-24,10673.75,0.0,0.0,10673.75,MGR009,2023-08-24 16:00:00
TXN00004118,EMP0118,Marketing,Marketing Coord,2023-08-24,3852.51,0.0,0.0,3852.51,MGR019,2023-08-24 08:00:00
TXN00004119,EMP0119,Finance,Analyst,2023-08-24,4641.47,7.7,307.75,4949.21,MGR017,2023-08-24 17:00:00
TXN00004120,EMP0120,HR,HR Coord,2023-08-24,4188.6,1.4,51.97,4240.57,MGR014,2023-08-24 09:00:00
TXN00004121,EMP0121,Marketing,Marketing Coord,2023-08-24,5185.24,2.8,125.07,5310.31,MGR019,2023-08-24 17:00:00
TXN00004122,EMP0122,Engineering,Senior Dev,2023-08-24,7953.97,2.0,137.59,8091.56,MGR013,2023-08-24 08:00:00
TXN00004123,EMP0123,Marketing,Marketing Coord,2023-08-24,3855.55,0.6,19.43,3874.98,MGR019,2023-08-24 09:00:00
TXN00004124,EMP0124,HR,HR Manager,2023-08-24,11224.71,0.0,0.0,11224.71,MGR014,2023-08-24 13:00:00
TXN00004125,EMP0125,HR,HR Manager,2023-08-24,12873.62,0.0,0.0,12873.62,MGR014,2023-08-24 16:00:00
TXN00004126,EMP0126,Engineering,Tech Lead,2023-08-24,8476.43,0.0,0.0,8476.43,MGR013,2023-08-24 09:00:00
TXN00004127,EMP0127,Engineering,Senior Dev,2023-08-24,7780.49,0.0,0.0,7780.49,MGR013,2023-08-24 12:00:00
TXN00004128,EMP0128,Engineering,Junior Dev,2023-08-24,4229.37,0.0,0.0,4229.37,MGR013,2023-08-24 12:00:00
TXN00004129,EMP0129,Sales,Sales Manager,2023-08-24,12272.22,0.0,0.0,12272.22,MGR009,2023-08-24 17:00:00
TXN00004130,EMP0130,HR,HR Coord,2023-08-24,4070.73,0.4,15.39,4086.12,MGR014,2023-08-24 09:00:00
TXN00004131,EMP0131,Marketing,Marketing Coord,2023-08-24,4717.41,0.4,14.63,4732.04,MGR019,2023-08-24 12:00:00
TXN00004132,EMP0132,Operations,Operations Lead,2023-08-24,8194.28,0.0,0.0,8194.28,MGR019,2023-08-24 15:00:00
TXN00004133,EMP0133,Finance,Finance Manager,2023-08-24,12169.82,0.0,0.0,12169.82,MGR017,2023-08-24 14:00:00
TXN00004134,EMP0134,Engineering,Engineering Manager,2023-08-24,11431.86,0.0,0.0,11431.86,MGR013,2023-08-24 14:00:00
TXN00004135,EMP0135,Engineering,Junior Dev,2023-08-24,4439.85,0.0,0.0,4439.85,MGR013,2023-08-24 08:00:00
TXN00004136,EMP0136,Sales,Sales Manager,2023-08-24,12130.79,0.0,0.0,12130.79,MGR009,2023-08-24 15:00:00
TXN00004137,EMP0137,Operations,Operations Lead,2023-08-24,11085.71,2.1,204.78,11290.49,MGR019,2023-08-24 10:00:00
TXN00004138,EMP0138,Operations,Operations Lead,2023-08-24,9145.04,2.8,224.57,9369.6,MGR019,2023-08-24 16:00:00
TXN00004139,EMP0139,Engineering,Junior Dev,2023-08-24,5400.48,3.8,175.85,5576.33,MGR013,2023-08-24 11:00:00
TXN00004140,EMP0140,Operations,Operations Analyst,2023-08-24,5845.28,0.0,0.0,5845.28,MGR019,2023-08-24 10:00:00
TXN00004141,EMP0141,Engineering,Tech Lead,2023-08-24,9965.7,0.0,0.0,9965.7,MGR013,2023-08-24 14:00:00
TXN00004142,EMP0142,HR,HR Coord,2023-08-24,3825.33,0.0,0.0,3825.33,MGR014,2023-08-24 16:00:00
TXN00004143,EMP0143,Sales,Sales Rep,2023-08-24,4482.67,0.0,0.0,4482.67,MGR009,2023-08-24 12:00:00
TXN00004144,EMP0144,Marketing,Marketing Coord,2023-08-24,4099.11,0.4,15.01,4114.12,MGR019,2023-08-24 10:00:00
TXN00004145,EMP0145,Sales,Senior Sales,2023-08-24,6775.07,6.8,396.57,7171.64,MGR009,2023-08-24 12:00:00
TXN00004146,EMP0146,Engineering,Tech Lead,2023-08-24,7593.55,0.0,0.0,7593.55,MGR013,2023-08-24 13:00:00
TXN00004147,EMP0147,Finance,Senior Analyst,2023-08-24,7749.31,0.0,0.0,7749.31,MGR017,2023-08-24 08:00:00
TXN00004148,EMP0148,Sales,Senior Sales,2023-08-24,6368.3,0.0,0.0,6368.3,MGR009,2023-08-24 16:00:00
TXN00004149,EMP0149,Engineering,Senior Dev,2023-08-24,7545.98,8.8,577.05,8123.03,MGR013,2023-08-24 16:00:00
TXN00004150,EMP0150,Finance,Senior Analyst,2023-08-24,7169.19,0.0,1.74,7170.93,MGR017,2023-08-24 10:00:00
TXN00004151,EMP0151,Sales,Sales Rep,2023-08-24,3988.07,0.1,4.88,3992.95,MGR009,2023-08-24 09:00:00
TXN00004152,EMP0152,Engineering,Engineering Manager,2023-08-24,10752.42,0.0,0.0,10752.42,MGR013,2023-08-24 08:00:00
TXN00004153,EMP0153,Sales,Regional Director,2023-08-24,15937.52,2.8,392.98,16330.5,MGR009,2023-08-24 08:00:00
TXN00004154,EMP0154,Marketing,Marketing Coord,2023-08-24,4071.82,0.0,0.0,4071.82,MGR019,2023-08-24 17:00:00
TXN00004155,EMP0155,Engineering,Senior Dev,2023-08-24,7631.91,1.7,112.79,7744.7,MGR013,2023-08-24 17:00:00
TXN00004156,EMP0156,Marketing,Marketing Specialist,2023-08-24,5341.01,0.0,0.0,5341.01,MGR019,2023-08-24 14:00:00
TXN00004157,EMP0157,Marketing,Marketing Specialist,2023-08-24,5319.42,0.0,0.0,5319.42,MGR019,2023-08-24 16:00:00
TXN00004158,EMP0158,HR,HR Specialist,2023-08-24,6403.6,2.3,126.21,6529.8,MGR014,2023-08-24 16:00:00
TXN00004159,EMP0159,HR,HR Specialist,2023-08-24,5325.04,0.1,6.66,5331.7,MGR014,2023-08-24 09:00:00
TXN00004160,EMP0160,Engineering,Tech Lead,2023-08-24,8659.963087655862,0.0,0.0,8659.963087655862,MGR013,2023-08-24 12:00:00
TXN00004161,EMP0161,HR,HR Specialist,2023-08-24,5912.38,6.0,304.86,12434.48,MGR014,2023-08-24 11:00:00
TXN00004162,EMP0162,Engineering,Engineering Manager,2023-08-24,10741.56,0.0,0.0,10741.56,MGR013,2023-08-24 13:00:00
TXN00004163,EMP0163,Operations,Operations Lead,2023-08-24,10681.51,0.0,0.0,10681.51,MGR019,2023-08-24 11:00:00
TXN00004164,EMP0164,HR,HR Manager,2023-08-24,10759.08,0.0,0.0,10759.08,MGR014,2023-08-24 14:00:00
TXN00004165,EMP0165,Finance,Senior Analyst,2023-08-24,6822.06,7.0,414.96,7237.02,MGR017,2023-08-24 16:00:00
TXN00004166,EMP0166,Engineering,Engineering Manager,2023-08-24,10329.97,0.0,0.0,10329.97,MGR013,2023-08-24 10:00:00
TXN00004167,EMP0167,HR,HR Manager,2023-08-24,8443.36,0.0,0.0,8443.36,MGR014,2023-08-24 10:00:00
TXN00004168,EMP0168,Operations,Operations Manager,2023-08-24,8507.85,0.0,0.0,8507.85,MGR019,2023-08-24 10:00:00
TXN00004169,EMP0169,Sales,Sales Manager,2023-08-24,12001.08,0.0,0.0,12001.08,MGR009,2023-08-24 11:00:00
TXN00004170,EMP0170,Engineering,Tech Lead,2023-08-24,8739.09,0.0,0.0,8739.09,MGR013,2023-08-24 17:00:00
TXN00004171,EMP0171,Marketing,Marketing Manager,2023-08-24,10355.85,0.0,0.0,10355.85,MGR019,2023-08-24 12:00:00
TXN00004172,EMP0172,Operations,Operations Lead,2023-08-24,8203.79,4.9,349.15,8552.94,MGR019,2023-08-24 11:00:00
TXN00004173,EMP0173,Marketing,Marketing Manager,2023-08-24,10216.3,0.0,0.0,10216.3,MGR019,2023-08-24 09:00:00
TXN00004174,EMP0174,Marketing,Marketing Specialist,2023-08-24,5657.52,2.0,97.43,5754.94,MGR019,2023-08-24 10:00:00
TXN00004175,EMP0175,Marketing,Marketing Manager,2023-08-24,10147.26,0.0,0.0,10147.26,MGR019,2023-08-24 17:00:00
TXN00004176,EMP0176,Sales,Regional Director,2023-08-24,14435.8,0.0,0.0,14435.8,MGR009,2023-08-24 08:00:00
TXN00004177,EMP0177,Finance,Senior Analyst,2023-08-24,7282.5,0.1,4.48,7286.99,MGR017,2023-08-24 16:00:00
TXN00004178,EMP0178,HR,HR Specialist,2023-08-24,4991.01,6.2,269.45,5260.46,MGR014,2023-08-24 15:00:00
TXN00004179,EMP0179,HR,HR Coord,2023-08-24,3544.49,0.3,9.14,3553.63,MGR014,2023-08-24 16:00:00
TXN00004180,EMP0180,Marketing,Marketing Coord,2023-08-24,4740.4,0.0,0.0,4740.4,MGR019,2023-08-24 09:00:00
TXN00004181,EMP0181,HR,HR Manager,2023-08-24,10222.67,0.0,0.0,10222.67,MGR014,2023-08-24 12:00:00
TXN00004182,EMP0182,Marketing,Marketing Specialist,2023-08-24,5600.16,0.5,22.01,5622.17,MGR019,2023-08-24 09:00:00
TXN00004183,EMP0183,Finance,Senior Analyst,2023-08-24,8022.91,0.7,48.52,8071.44,MGR017,2023-08-24 12:00:00
TXN00004184,EMP0184,Finance,Senior Analyst,2023-08-24,8944.23,2.4,182.79,9127.02,MGR017,2023-08-24 09:00:00
TXN00004185,EMP0185,Engineering,Tech Lead,2023-08-24,8023.94,0.0,0.0,8023.94,MGR013,2023-08-24 11:00:00
TXN00004186,EMP0186,Operations,Operations Manager,2023-08-24,8678.83,0.0,0.0,8678.83,MGR019,2023-08-24 17:00:00
TXN00004187,EMP0187,Marketing,Marketing Coord,2023-08-24,3689.3,0.0,0.0,3689.3,MGR019,2023-08-24 15:00:00
TXN00004188,EMP0188,Operations,Operations Lead,2023-08-24,7854.94,0.0,0.0,7854.94,MGR019,2023-08-24 13:00:00
TXN00004189,EMP0189,Sales,Senior Sales,2023-08-24,7604.22,0.3,22.15,7626.37,MGR009,2023-08-24 13:00:00
TXN00004190,EMP0190,Engineering,Senior Dev,2023-08-24,7679.73,0.5,34.93,7714.66,MGR013,2023-08-24 10:00:00
TXN00004191,EMP0191,HR,HR Coord,2023-08-24,3730.25,0.0,0.0,3730.25,MGR014,2023-08-24 11:00:00
TXN00004192,EMP0192,Finance,Senior Analyst,2023-08-24,8043.48,2.0,139.57,8183.05,MGR017,2023-08-24 09:00:00
TXN00004193,EMP0193,Operations,Operations Lead,2023-08-24,10249.22,3.1,271.39,10520.61,MGR019,2023-08-24 12:00:00
TXN00004194,EMP0194,Finance,Senior Analyst,2023-08-24,6496.16,1.7,94.9,6591.05,MGR017,2023-08-24 17:00:00
TXN00004195,EMP0195,Operations,Operations Manager,2023-08-24,11904.32,0.0,0.0,11904.32,MGR019,2023-08-24 09:00:00
TXN00004196,EMP0196,Engineering,Engineering Manager,2023-08-24,12006.46,0.0,0.0,12006.46,MGR013,2023-08-24 11:00:00
TXN00004197,EMP0197,Sales,Regional Director,2023-08-24,13496.4,0.0,0.0,13496.4,MGR009,2023-08-24 13:00:00
TXN00004198,EMP0198,HR,HR Coord,2023-08-24,4323.24,4.7,174.79,4498.02,MGR014,2023-08-24 15:00:00
TXN00004199,EMP0199,Finance,Senior Analyst,2023-08-24,7877.94,10.2,696.85,8574.79,MGR017,2023-08-24 15:00:00
TXN00004200,EMP0200,Operations,Operations Manager,2023-08-24,11749.49,0.0,0.0,11749.49,MGR019,2023-08-24 13:00:00
TXN00004201,EMP0001,Operations,Operations Analyst,2023-09-23,5509.53,0.2,9.83,5519.36,MGR019,2023-09-23 17:00:00
TXN00004202,EMP0002,Operations,Operations Lead,2023-09-23,9841.05,0.0,0.0,9841.05,MGR019,2023-09-23 12:00:00
TXN00004203,EMP0003,Sales,Senior Sales,2023-09-23,6221.04,3.2,171.83,6392.87,MGR009,2023-09-23 17:00:00
TXN00004204,EMP0004,Operations,Operations Manager,2023-09-23,9555.93,0.0,0.0,9555.93,MGR019,2023-09-23 10:00:00
TXN00004205,EMP0005,Engineering,Engineering Manager,2023-09-23,11100.7,0.0,0.0,11100.7,MGR013,2023-09-23 17:00:00
TXN00004206,EMP0006,Engineering,Junior Dev,2023-09-23,4351.95,3.6,137.11,4489.07,MGR013,2023-09-23 17:00:00
TXN00004207,EMP0007,Sales,Sales Rep,2023-09-23,4859.16,0.6,27.17,4886.33,MGR009,2023-09-23 13:00:00
